Country,Parent,Capacity (GW),Type
Republic of the Congo,Eni SpA,0.09680000000000001,Oil and gas
Republic of the Congo,Aksa Enerji Uretim AŞ,0.05,Oil and gas
Republic of the Congo,Unknown,0.002,Utility-scale solar
Romania,Bioenergy Sucavea,0.03,Bioenergy
Romania,Ministry of Energy (Romania),1.2738000000000003,Coal
Romania,Fondul Proprietatea SA,0.3564000000000001,Coal
Romania,Complexul Energetic Craiova SA,0.3,Coal
Romania,Complexul Energetic Hunedoara SA,0.15,Coal
Romania,SC CET Govora SA,0.1,Coal
Romania,SC CET Iaşi SA,0.06,Coal
Romania,SC Hidroelectrica,3.4935,Hydropower
Romania,Elektroprivreda Srbije (EPS),1.4485,Hydropower
Romania,Hidroelectrica,0.711,Hydropower
Romania,Comertului Si Mediului De Afaceri,0.7055,Nuclear
Romania,Ministerul Economiei,0.7055,Nuclear
Romania,Termoelectrica SA,1.3113,Oil and gas
Romania,OMV AG,0.92,Oil and gas
Romania,Termo Ploiesti SRL,0.286,Oil and gas
Romania,Romgaz SA,0.2,Oil and gas
Romania,Government of Romania,0.1,Oil and gas
Romania,SC CET Govora SA,0.1,Oil and gas
Romania,National Company KazMunayGas JSC,0.08,Oil and gas
Romania,LUKOIL PJSC,0.061,Oil and gas
Romania,SC Electrocentrale Oradea SA,0.0455,Oil and gas
Romania,SC CET Iaşi SA,0.025,Oil and gas
Romania,SC CET Arad SA,0.021,Oil and gas
Romania,Unknown,1.081764,Utility-scale solar
Romania,Econergy,0.10783394736842103,Utility-scale solar
Romania,Nofar Energy,0.06655499999999999,Utility-scale solar
Romania,Enel Green Power SpA,0.05653421052631579,Utility-scale solar
Romania,Sunshine Group,0.047850000000000004,Utility-scale solar
Romania,Enery Development GmbH,0.04612473684210527,Utility-scale solar
Romania,Core Value Capital,0.044868421052631585,Utility-scale solar
Romania,SC Metalluk SRL,0.04307368421052632,Utility-scale solar
Romania,LJG Green Source Energy Gamma SRL,0.043,Utility-scale solar
Romania,RGreen Invest,0.041278947368421054,Utility-scale solar
Romania,MBG Energie Rinnovabili SRL,0.041278947368421054,Utility-scale solar
Romania,Clean Capital Energy (CCE),0.0348,Utility-scale solar
Romania,XPV Water Partners,0.02001,Utility-scale solar
Romania,LJG Green Source Energy Alpha SRL,0.019,Utility-scale solar
Romania,Samsung Group,0.019,Utility-scale solar
Romania,Bester Generacion SLU,0.016239999999999997,Utility-scale solar
Romania,Energiaprima O&M,0.016239999999999997,Utility-scale solar
Romania,Stargreen Consulting SRL,0.016239999999999997,Utility-scale solar
Romania,Macquarie Infrastructure and Real Assets Inc,0.599,Wind
Romania,Iberdrola SA,0.548,Wind
Romania,Nero Renewables,0.484,Wind
Romania,Continental Wind Partners,0.301,Wind
Romania,ProWind GmbH,0.3,Wind
Romania,Unknown,0.279,Wind
Romania,Eólica Dobrogea SRL,0.202,Wind
Romania,Verbund AG,0.2,Wind
Romania,Monsson,0.198,Wind
Romania,Enel Green Power Romania SRL,0.18,Wind
Romania,Enel Green Power SpA,0.14,Wind
Romania,Cernavoda Power SRL,0.138,Wind
Romania,SC Lalomita Power SRL,0.132,Wind
Romania,Enel Green Power SRL (fost ELCOMEX EOL SA),0.12,Wind
Romania,Hidroelectrica,0.108,Wind
Romania,Verbund Wind Power Romania SRL,0.094,Wind
Romania,Renovatio Power SRL,0.09,Wind
Romania,Public Power Corporation SA,0.084,Wind
Romania,Windkraft Simonsfeld AG,0.084,Wind
Romania,SC Verbund Wind Power Romania SRL,0.081,Wind
Romania,Others,1.074,Wind
Russia,Mondi Syktyvkar LPK JSC,0.084,Bioenergy
Russia,Alternative Generating Company 1 LLC,0.07,Bioenergy
Russia,Unknown,13.074399999999999,Coal
Russia,OGK-2 PJSC,4.038,Coal
Russia,Inter RAO PJSC,4.021,Coal
Russia,En+ Group PJSC,3.6873,Coal
Russia,RusHydro PJSC,2.567072,Coal
Russia,Unipro PJSC,2.42,Coal
Russia,SGK-Novosibirsk JSC,2.306,Coal
Russia,EVRAZ PLC,0.6,Coal
Russia,Territorial Generating Company No 14 PJSC,0.5812,Coal
Russia,Yuzhno-Kuzbasskaya GRES PJSC,0.554,Coal
Russia,Linea (CY) Ltd,0.511448,Coal
Russia,RAO ES Vostoka PJSC,0.434928,Coal
Russia,Linetrust PTC Ltd,0.4166,Coal
Russia,Priargunsky Industrial Mining and Chemical Association PJSC,0.41,Coal
Russia,United Company RUSAL PJSC,0.32,Coal
Russia,Territorial Generating Company No 1 PJSC,0.153,Coal
Russia,Rosatom,0.15,Coal
Russia,Territorial Generating Company No 2 PJSC,0.15,Coal
Russia,small shareholder(s),0.15,Coal
Russia,Sakhalinenergo PJSC,0.12,Coal
Russia,RusHydro PJSC,0.05,Geothermal
Russia,PJSC RusHydro,27.991,Hydropower
Russia,EuroSibEnergo JSC,15.002,Hydropower
Russia,VEB RF,2.997,Hydropower
Russia,PJSC TGC-1 (Territorial generating company number 1),1.43,Hydropower
Russia,Tatenergo JSC,1.205,Hydropower
Russia,Norilsk-Taimyr Energy Company JSC,1.111,Hydropower
Russia,Unknown,0.957,Hydropower
Russia,PJSC TGC-2 (Territorial generating company number 2),0.274,Hydropower
Russia,Lukoil-Ecoenergo LLC,0.26,Hydropower
Russia,Bashkir Generation Company LLC,0.211,Hydropower
Russia,PJSC TGC-3 (Territorial generating company number 3),0.152,Hydropower
Russia,PJSC TGC-4 (Territorial generating company number 4),0.13,Hydropower
Russia,PJSC TGC-5 (Territorial generating company number 5),0.125,Hydropower
Russia,Gazprom,0.048960000000000004,Hydropower
Russia,Fortum Oyj,0.027839999999999997,Hydropower
Russia,Rosatom,28.576,Nuclear
Russia,Inter RAO PJSC,23.25045,Oil and gas
Russia,T Plus PJSC,13.5159,Oil and gas
Russia,Mosenergo PJSC,12.229,Oil and gas
Russia,OGK-2 PJSC,11.834,Oil and gas
Russia,Unipro PJSC,8.9,Oil and gas
Russia,EL5-Energo PJSC,5.565,Oil and gas
Russia,Forward Energo PJSC,4.467,Oil and gas
Russia,Svyazinvestneftekhim JSC,4.136,Oil and gas
Russia,Territorial Generating Company No 1 PJSC,3.646,Oil and gas
Russia,LUKOIL PJSC,2.872,Oil and gas
Russia,Territorial Generating Company No 2 PJSC,2.2226399999999997,Oil and gas
Russia,TAIF JSC,1.625,Oil and gas
Russia,small shareholder(s),1.37345,Oil and gas
Russia,Rosatom,1.25845,Oil and gas
Russia,RusHydro PJSC,1.227385,Oil and gas
Russia,Norilsk Nickel Mining and Metallurgical Company PJSC,1.212,Oil and gas
Russia,Gazprom PJSC,1.137,Oil and gas
Russia,Rosneft PJSC,0.97575,Oil and gas
Russia,Tatneft PJSC,0.684,Oil and gas
Russia,Novolipetsk Steel PJSC,0.62,Oil and gas
Russia,Unknown,1.0841867045454547,Utility-scale solar
Russia,Unigreen Power LLC,0.27239904545454546,Utility-scale solar
Russia,Hevel Solar,0.25003454545454545,Utility-scale solar
Russia,Solar Systems LLC,0.2230397727272727,Utility-scale solar
Russia,T Plus Group PJSC,0.1391,Utility-scale solar
Russia,Fortum Oyj,0.139,Utility-scale solar
Russia,Avelar Solar Technology LLC,0.05521602272727273,Utility-scale solar
Russia,LUKOIL PJSC,0.02831590909090909,Utility-scale solar
Russia,Ministry of Energy - Russian Federation,0.02175,Utility-scale solar
Russia,JSC VetroOGK,0.51,Wind
Russia,JSC VetroOGK-2,0.375,Wind
Russia,Enel Russia,0.291,Wind
Russia,Fortum Oyj,0.21359999999999998,Wind
Russia,Gazprombank JSC,0.21359999999999998,Wind
Russia,Chetverty vetropark FRV,0.201,Wind
Russia,OOO Vtoroi Vetropark FRV,0.2,Wind
Russia,Rosatom State Nuclear Energy CORP (ROSATOM),0.15,Wind
Russia,OOO Sedmoi Vetropark FRV,0.1,Wind
Russia,OOO Treti Vetropark FRV,0.099,Wind
Russia,OOO Pervy Vetropark FRV,0.05,Wind
Russia,Forward Energo PAO,0.035,Wind
Russia,Unknown,0.015,Wind
Russia,Others,0.19219999999999998,Coal
Russia,Others,9.0610456,Oil and gas
Rwanda,Symbion Power LLC,0.056,Oil and gas
Rwanda,Unknown,0.0088,Utility-scale solar
Rwanda,Government of Rwanda,0.0014923622047244094,Utility-scale solar
Rwanda,Howard G. Buffet Foundation (HGBF),0.0014923622047244094,Utility-scale solar
Réunion,Albioma SAS,0.041,Bioenergy
Réunion,Electricité de France SA,0.079,Hydropower
Réunion,Electricité de France SA,0.2196,Oil and gas
Réunion,Unknown,0.1019,Utility-scale solar
Réunion,EDF Renewables,0.016616999999999996,Utility-scale solar
Réunion,Albioma SAS,0.003741,Utility-scale solar
Réunion,EDF Renewables,0.0068,Wind
Saint Kitts and Nevis,Windwatt Nevis CO LTD,0.0022,Wind
Saint Lucia,Unknown,0.0048,Utility-scale solar
Samoa,Sun Pacific Energy CO LTD,0.004306292035398231,Utility-scale solar
Samoa,Unknown,0.0035,Utility-scale solar
Saudi Arabia,Saudi Electricity Co,61.867050000000006,Oil and gas
Saudi Arabia,Saline Water Conversion Corp Corp,9.653,Oil and gas
Saudi Arabia,Saudi Arabian Oil Co,5.84,Oil and gas
Saudi Arabia,ACWA Power Co,5.0187,Oil and gas
Saudi Arabia,Power and Water Utility Company for Jubail and Yanbu SJSC,4.718,Oil and gas
Saudi Arabia,ENGIE SA,3.03606,Oil and gas
Saudi Arabia,Air Products and Chemicals Inc,1.9442499999999998,Oil and gas
Saudi Arabia,Oman Infrastructure Fund,0.65604,Oil and gas
Saudi Arabia,MENA Infrastructure Fund Ltd,0.6147,Oil and gas
Saudi Arabia,Public Investment Fund (Saudi Arabia),0.5952,Oil and gas
Saudi Arabia,Samsung C&T Corp,0.51225,Oil and gas
Saudi Arabia,Unknown,0.3783,Oil and gas
Saudi Arabia,NOMAC,0.368424,Oil and gas
Saudi Arabia,Aljomaih Energy & Water Co Ltd,0.361,Oil and gas
Saudi Arabia,Marubeni Corp,0.24561599999999997,Oil and gas
Saudi Arabia,Gulf Investment Corp,0.204,Oil and gas
Saudi Arabia,Malakoff Corporation Bhd,0.20160000000000003,Oil and gas
Saudi Arabia,Vision International Investment Co,0.17325,Oil and gas
Saudi Arabia,Yamama Saudi Cement Co,0.161,Oil and gas
Saudi Arabia,Oasis Power One Conventional Energy and Water Co,0.1577,Oil and gas
Saudi Arabia,ACWA Power Co,0.9154658333333333,Utility-scale solar
Saudi Arabia,Water and Electricity Holding CO (Badeel),0.7522708333333333,Utility-scale solar
Saudi Arabia,Saudi Aramco Power Co,0.32500999999999997,Utility-scale solar
Saudi Arabia,State Power Investment CORP (SPIC),0.23333333333333334,Utility-scale solar
Saudi Arabia,Aljomaih Energy & Water Co Ltd,0.174,Utility-scale solar
Saudi Arabia,Marubeni Corp,0.174,Utility-scale solar
Saudi Arabia,Al Gihaz Holding,0.15,Utility-scale solar
Saudi Arabia,Nesma Holding Co Ltd,0.12088,Utility-scale solar
Saudi Arabia,EDF Renewables,0.1,Utility-scale solar
Saudi Arabia,Masdar Clean Energy,0.1,Utility-scale solar
Saudi Arabia,Unknown,0.07640000000000001,Utility-scale solar
Saudi Arabia,Saudi Electricity Co,0.05333333333333334,Utility-scale solar
Saudi Arabia,ENGIE SA,0.03393,Utility-scale solar
Saudi Arabia,Abdul Aziz Al Ajlan Sons Company for Commerical & Real Estate Investment,0.01769,Utility-scale solar
Saudi Arabia,AlBawani Water&Power Company (AWP),0.013195,Utility-scale solar
Saudi Arabia,Gulf Investment Corp,0.013195,Utility-scale solar
Saudi Arabia,National Agricultural Development Company (NADEC),0.01305,Utility-scale solar
Saudi Arabia,King Abdulaziz City for Science and Technology,0.012358333333333334,Utility-scale solar
Saudi Arabia,Advanced Water Technolgoy (AWT),0.01,Utility-scale solar
Saudi Arabia,Rawafid Industrial,0.01,Utility-scale solar
Saudi Arabia,EDF Renewables,0.2,Wind
Saudi Arabia,Masdar Clean Energy,0.2,Wind
Saudi Arabia,Others,0.94926,Oil and gas
Saudi Arabia,Others,0.006523333333333333,Utility-scale solar
Senegal,Alteia Fund Management Ltd,0.041666666666666664,Coal
Senegal,Government of Senegal,0.041666666666666664,Coal
Senegal,National Electricity Company of Senegal,0.041666666666666664,Coal
Senegal,Dangote Industries Ltd,0.03,Coal
Senegal,Karadeniz Holding AŞ,0.235,Oil and gas
Senegal,National Electricity Company of Senegal,0.108,Oil and gas
Senegal,KKR & Co. Inc,0.086,Oil and gas
Senegal,Africa50 SA,0.07433333333333335,Oil and gas
Senegal,Unknown,0.0675,Oil and gas
Senegal,MP Energy,0.066,Oil and gas
Senegal,Actis LLP,0.03833333333333334,Oil and gas
Senegal,Amaya Capital,0.03833333333333334,Oil and gas
Senegal,Solairedirect,0.034800000000000005,Utility-scale solar
Senegal,National Electricity Company of Senegal,0.029580000000000002,Utility-scale solar
Senegal,Meridiam,0.029,Utility-scale solar
Senegal,Energy Resources Senegal (ERS),0.022611548556430446,Utility-scale solar
Senegal,ENGIE SA,0.020300000000000002,Utility-scale solar
Senegal,Fonds Souverain d'Investissements Stratégiques (FONSIS),0.020300000000000002,Utility-scale solar
Senegal,Unknown,0.020300000000000002,Utility-scale solar
Senegal,InnoVent Group,0.0174,Utility-scale solar
Senegal,Solaria Group,0.00957,Utility-scale solar
Senegal,Schneider Electric,0.008700000000000001,Utility-scale solar
Senegal,Denham Capital Management LP,0.0087,Utility-scale solar
Senegal,GreenWish Group,0.0087,Utility-scale solar
Senegal,Lekela Power,0.158,Wind
Senegal,EleQtra,0.05,Wind
Serbia,Beo Čista Energija doo,0.03,Bioenergy
Serbia,Elektroprivreda Srbije Beograd AD,4.785,Coal
Serbia,Elektroprivreda Srbije (EPS),1.313,Hydropower
Serbia,Unknown,0.08,Hydropower
Serbia,Elektroprivreda Srbije Beograd AD,0.405,Oil and gas
Serbia,Centrenergoholding PJSC,0.09639,Oil and gas
Serbia,Naftna Industrija Srbije AD,0.09261,Oil and gas
Serbia,Unknown,0.034066,Utility-scale solar
Serbia,Masdar Taalari Generation d.o.o Beograd,0.158,Wind
Serbia,IVICOM Energy,0.1056,Wind
Serbia,Enlight Renewable Energy,0.105,Wind
Serbia,MK Fintel Wind,0.079,Wind
Serbia,Elicio,0.042,Wind
Serbia,Green Star,0.02,Wind
Seychelles,Public Utilities Corp,0.058,Oil and gas
Seychelles,Unknown,0.005,Utility-scale solar
Seychelles,Islands Development Company,0.002175,Utility-scale solar
Seychelles,Abu Dhabi Future Energy Co,0.006,Wind
Sierra Leone,Sunbird Bioenergy (SL) Ltd,0.032,Bioenergy
Sierra Leone,Government of Sierra Leone,0.05,Hydropower
Sierra Leone,Unknown,0.162,Oil and gas
Sierra Leone,Unknown,0.0158,Utility-scale solar
Sierra Leone,Serengeti Energy,0.00435,Utility-scale solar
Singapore,Others,0.12,Bioenergy
Singapore,National Environment Agency (Singapore),0.08,Bioenergy
Singapore,YTL Corporation Bhd,4.381,Oil and gas
Singapore,Huaneng Power International Inc,2.478,Oil and gas
Singapore,Keppel Ltd,1.3,Oil and gas
Singapore,Sembcorp Industries Ltd,1.219,Oil and gas
Singapore,ENGIE SA,0.9875999999999999,Oil and gas
Singapore,Marubeni Corp,0.9875999999999999,Oil and gas
Singapore,Kansai Electric Power Co,0.49379999999999996,Oil and gas
Singapore,Kyushu Electric Power Co Inc,0.49379999999999996,Oil and gas
Singapore,First Pacific Co Ltd,0.465,Oil and gas
Singapore,Manila Electric Co,0.465,Oil and gas
Singapore,Exxon Mobil Corp,0.444,Oil and gas
Singapore,Japan Bank for International Cooperation,0.3292,Oil and gas
Singapore,Unknown,0.15533000000000002,Utility-scale solar
Singapore,Sembcorp Solar Singapore Pte Ltd,0.07395,Utility-scale solar
Singapore,EDP Renewables,0.06612,Utility-scale solar
Singapore,Million Lighting CO Pte Ltd,0.0348,Utility-scale solar
Singapore,Kurihara Kogyo Co Ltd,0.02175,Utility-scale solar
Singapore,Sinenergy Holdings,0.008439,Utility-scale solar
Slovakia,Nippon Steel Corp,0.208,Coal
Slovakia,MH Manazment AS,0.066,Coal
Slovakia,Slovak Republic,0.6392,Hydropower
Slovakia,EP Slovakia BV,0.6204,Hydropower
Slovakia,Enel SpA,0.6204,Hydropower
Slovakia,Unknown,0.094,Hydropower
Slovakia,Vodohospodárska výstavba,0.072,Hydropower
Slovakia,Slovenské Elektrárne AS,2.471,Nuclear
Slovakia,Veolia Environnement SA,0.298,Oil and gas
Slovakia,Unknown,0.22236,Oil and gas
Slovakia,E.ON SE,0.21364,Oil and gas
Slovakia,MOL Magyar Olajes Gazipari Nyrt,0.163,Oil and gas
Slovakia,MH Manazment AS,0.06509999999999999,Oil and gas
Slovakia,Infracapital (Novos) Slp LP,0.064,Oil and gas
Slovakia,MH Invest sro,0.025449,Oil and gas
Slovakia,Energetický a průmyslový holding AS,0.024451,Oil and gas
Slovakia,Unknown,0.42419999999999997,Utility-scale solar
Slovakia,Solartec,0.02175,Utility-scale solar
Slovenia,Holding Slovenske elektrarne doo,0.945,Coal
Slovenia,Javni Holding Ljubljana,0.124,Coal
Slovenia,Dravske Elektrarne Maribor (DEM),0.561,Hydropower
Slovenia,Soške Elektrarne Nova Gorica,0.18,Hydropower
Slovenia,Gen Energija DOO,0.727,Nuclear
Slovenia,GEN energija doo,0.337,Oil and gas
Slovenia,Javni Holding Ljubljana,0.114,Oil and gas
Slovenia,Holding Slovenske elektrarne doo,0.084,Oil and gas
Slovenia,Unknown,0.03,Utility-scale solar
Somalia,,0.065,Oil and gas
Somalia,Banadir Electrical Company (BECO),0.01566,Utility-scale solar
Somalia,Unknown,0.0109,Utility-scale solar
South Africa,Eskom Holdings SOC Ltd,43.7318,Coal
South Africa,Mondi PLC,0.0723,Coal
South Africa,Development Bank of Southern Africa Ltd,0.07,Coal
South Africa,Government Employees Pension Fund (South Africa),0.07,Coal
South Africa,Harith Holdings Pty Ltd,0.07,Coal
South Africa,Mergence Investment Managers Pty Ltd,0.07,Coal
South Africa,Public Investment Corporation SOC Ltd,0.07,Coal
South Africa,Zungu Investments Company Pty Ltd,0.07,Coal
South Africa,Eskom,2.774,Hydropower
South Africa,South African Department of Water and Sanitation,0.6,Hydropower
South Africa,Cape Town City Council,0.16,Hydropower
South Africa,Eskom,1.94,Nuclear
South Africa,Eskom Holdings SOC Ltd,2.4203,Oil and gas
South Africa,ENGIE SA,0.38189999999999996,Oil and gas
South Africa,Sasol Ltd,0.28,Oil and gas
South Africa,Legend Power Solutions Pty Ltd,0.27135000000000004,Oil and gas
South Africa,Mitsui & Co Ltd,0.25125,Oil and gas
South Africa,The Peakers Trust,0.1005,Oil and gas
South Africa,Scatec ASA,0.34344146341463416,Utility-scale solar
South Africa,H1 Holdings,0.3038564634146342,Utility-scale solar
South Africa,Unknown,0.28823000000000004,Utility-scale solar
South Africa,Enel Green Power SpA,0.27684,Utility-scale solar
South Africa,SOLA Group,0.23792,Utility-scale solar
South Africa,Solar Capital,0.22707,Utility-scale solar
South Africa,Globeleq Generation Ltd,0.14148558536585368,Utility-scale solar
South Africa,Mulilo Renewable Energy,0.12963,Utility-scale solar
South Africa,African Infrastructure Investment Managers Pty Ltd,0.1280265,Utility-scale solar
South Africa,Biotherm Energy,0.11484,Utility-scale solar
South Africa,Industrial Development Corporation of South Africa Ltd,0.09166666666666667,Utility-scale solar
South Africa,Old Mutual Limited (OML),0.086381,Utility-scale solar
South Africa,SolarReserve,0.0829025,Utility-scale solar
South Africa,Phakwe Group,0.081678,Utility-scale solar
South Africa,ACWA Power Co,0.07,Utility-scale solar
South Africa,South African Renewable Green Energy Pty Ltd,0.064206,Utility-scale solar
South Africa,Community Owned - Cicada Community Trust,0.06351,Utility-scale solar
South Africa,Reatile Group,0.06351,Utility-scale solar
South Africa,Kensani Capital,0.0629025,Utility-scale solar
South Africa,Community Owned - KaXu Community Trust,0.058333333333333334,Utility-scale solar
South Africa,Lekela Power,0.748,Wind
South Africa,Enel Green Power SpA,0.677,Wind
South Africa,Unknown,0.609,Wind
South Africa,Globeleq Generation Ltd,0.1515,Wind
South Africa,Red Rocket South Africa Pty Ltd,0.147,Wind
South Africa,Cookhouse Wind Farm,0.139,Wind
South Africa,DLO Energy Resources Group,0.139,Wind
South Africa,Cennergi Pty Ltd,0.134,Wind
South Africa,Dorper Wind Farm (RF) Pty Ltd,0.1,Wind
South Africa,Eskom Holdings SOC Ltd,0.1,Wind
South Africa,ENGIE SA,0.094,Wind
South Africa,Acciona Energía SAU,0.069,Wind
South Africa,Aveng,0.069,Wind
South Africa,Grassridge Wind Power (RF) (Pty) Ltd,0.062,Wind
South Africa,EDF Renewables,0.059,Wind
South Africa,African Infrastructure Investment Managers Pty Ltd,0.056833333333333326,Wind
South Africa,Rubicept (RF) Pty Ltd,0.054,Wind
South Africa,China Longyuan Power Group Corp Ltd,0.048,Wind
South Africa,Mulilo Renewable Energy,0.048,Wind
South Africa,Exxaro Resources Ltd,0.0475,Wind
South Africa,Others,1.0758558902439024,Utility-scale solar
South Africa,Others,0.19416666666666665,Wind
South Korea,Korea South-East Power Co Ltd,0.375,Bioenergy
South Korea,GS EPS Co Ltd,0.21,Bioenergy
South Korea,SGC Energy Co Ltd,0.16,Bioenergy
South Korea,CGN Korea,0.11,Bioenergy
South Korea,Sudokwon Landfill Site Management Corp,0.05,Bioenergy
South Korea,Poseung Green Power Co,0.043,Bioenergy
South Korea,Seokmun Energy Co Ltd,0.039,Bioenergy
South Korea,Jeonju Power Corp,0.032,Bioenergy
South Korea,Korea East-West Power Co Ltd,0.03,Bioenergy
South Korea,Korea Electric Power Corp,34.6784,Coal
South Korea,Unknown,0.9216,Coal
South Korea,POSCO Holdings Inc,0.714,Coal
South Korea,Samsung C&T Corp,0.6032,Coal
South Korea,Samchully Co Ltd,0.595,Coal
South Korea,Hanwha Corp,0.472,Coal
South Korea,SK Gas Co Ltd,0.3952,Coal
South Korea,SGC Energy Co Ltd,0.361,Coal
South Korea,OCI Holdings Co Ltd,0.304,Coal
South Korea,GS Holdings Corp,0.267,Coal
South Korea,Kumho Petrochemical Co Ltd,0.264,Coal
South Korea,SK Inc,0.208,Coal
South Korea,Doosan Enerbility Co Ltd,0.189,Coal
South Korea,Lotte Chemical Corp,0.06,Coal
South Korea,Korea Petrochemical Ind. Co Ltd,0.052129999999999996,Coal
South Korea,Hana Power Package Ltd,0.012,Coal
South Korea,Korea Hydro & Nuclear Power (KHNP) Co Ltd,5.068,Hydropower
South Korea,Korea Water Resources CORP (KOWACO),0.942,Hydropower
South Korea,Korea Hydro & Nuclear Power Co Ltd,0.11,Hydropower
South Korea,Korea Hydro & Nuclear Power CO,27.071,Nuclear
South Korea,Korea Electric Power Corp,21.384520000000002,Oil and gas
South Korea,POSCO Holdings Inc,4.404529999999999,Oil and gas
South Korea,SK Inc,3.85296,Oil and gas
South Korea,GS Holdings Corp,2.9818000000000002,Oil and gas
South Korea,Korea District Heating Corp,2.5446,Oil and gas
South Korea,Unknown,2.1541251999999997,Oil and gas
South Korea,China General Nuclear Power New Energy Holdings Co Ltd,1.988,Oil and gas
South Korea,SK E&S Co Ltd,1.126,Oil and gas
South Korea,Ulsan GPS Corp,1.122,Oil and gas
South Korea,Electricity Generating PCL,0.83104,Oil and gas
South Korea,Hanjin Heavy Industries & Construction Holdings Co Ltd,0.827,Oil and gas
South Korea,SK Innovation Co Ltd,0.811,Oil and gas
South Korea,IMM Investment Corp,0.7323,Oil and gas
South Korea,OQ SAOC,0.7218,Oil and gas
South Korea,Korea Development Bank Co,0.5834400000000001,Oil and gas
South Korea,Samsung C&T Corp,0.5405399999999999,Oil and gas
South Korea,DL E&C Co Ltd,0.5194799999999999,Oil and gas
South Korea,HDC Group,0.5,Oil and gas
South Korea,Hanwha Corp,0.5,Oil and gas
South Korea,DSPower Co Ltd,0.474,Oil and gas
South Korea,Unknown,6.768661341463415,Utility-scale solar
South Korea,Korea South-East Power Co Ltd,0.1109308536585366,Utility-scale solar
South Korea,Hyundai Engineering & Construction Co Ltd,0.1018820731707317,Utility-scale solar
South Korea,Korea Midland Power Co Ltd,0.09048780487804878,Utility-scale solar
South Korea,Topsun Co Ltd,0.06786585365853659,Utility-scale solar
South Korea,Community Owners - Sinan Residents,0.04524390243902439,Utility-scale solar
South Korea,Haedong Construction Co Ltd,0.04524390243902439,Utility-scale solar
South Korea,Korea Hydro & Nuclear Power Co Ltd,0.04524390243902439,Utility-scale solar
South Korea,LS Electric Co Ltd,0.04524390243902439,Utility-scale solar
South Korea,Hanyang Co Ltd,0.03637609756097561,Utility-scale solar
South Korea,Korea Southern Power Co Ltd,0.03637609756097561,Utility-scale solar
South Korea,Scotra Co Ltd,0.03567,Utility-scale solar
South Korea,Conergy,0.02088,Utility-scale solar
South Korea,Korea East-West Power Co Ltd,0.191,Wind
South Korea,Korea Southern Power Co Ltd,0.186,Wind
South Korea,Unknown,0.1422,Wind
South Korea,GS E&R Corp,0.124,Wind
South Korea,SK D&D Co Ltd,0.084,Wind
South Korea,Eurus Energy,0.0825,Wind
South Korea,Hanwha E&C,0.076,Wind
South Korea,Macquarie Group Ltd,0.062,Wind
South Korea,Korea Offshore Wind Power (KOWP),0.06,Wind
South Korea,Korea South-East Power Co Ltd,0.045,Wind
South Korea,Korea Midland Power Co Ltd,0.042,Wind
South Korea,Kumho Industrial Co,0.042,Wind
South Korea,DaeMyoung GEC Co Ltd,0.04,Wind
South Korea,Hanshin Energy,0.033,Wind
South Korea,Vestas Wind Systems A/S,0.026,Wind
South Korea,Gangwon Wind Power Co Ltd,0.0245,Wind
South Korea,Marubeni Corp,0.0245,Wind
South Korea,Unison Co Ltd,0.0245,Wind
South Korea,Eurus Energy Holdings Corp,0.021,Wind
South Korea,ST International Co Ltd,0.02,Wind
South Korea,Others,1.9140888,Oil and gas
South Korea,Others,0.103,Wind
South Sudan,Unknown,0.085,Oil and gas
South Sudan,Aptech Africa Ltd,0.02262,Utility-scale solar
South Sudan,Ezra Construction Company,0.022619999999999998,Utility-scale solar
Spain,Magnon Green Energy SL,0.141,Bioenergy
Spain,Greenalia SA,0.1,Bioenergy
Spain,Ence Energía y Celulosa SA,0.077,Bioenergy
Spain,Zabalgarbi Ltd,0.057,Bioenergy
Spain,Fuerzas Energéticas del Sur de Europa I SL,0.05,Bioenergy
Spain,Sociedade Galega do Medio Ambiente SA,0.05,Bioenergy
Spain,Tirme SA,0.038,Bioenergy
Spain,Acciona Energy,0.03,Bioenergy
Spain,EDP SA,1.708539,Coal
Spain,GESA-Endesa,0.26,Coal
Spain,Iberdrola SA,6.675,Hydropower
Spain,Unknown,2.787,Hydropower
Spain,Endesa SA,2.574,Hydropower
Spain,Naturgy,1.345,Hydropower
Spain,Endesa Generación SAU,0.51,Hydropower
Spain,Repsol SA,0.507,Hydropower
Spain,Acciona Energía SAU,0.181,Hydropower
Spain,Endesa Cogeneración y Renovables,0.174,Hydropower
Spain,Energias De Portugal (EDP),0.123,Hydropower
Spain,EDP España SA,0.102,Hydropower
Spain,Acciona SA,0.089,Hydropower
Spain,EDP SA,0.065,Hydropower
Spain,Naturgy Energy Group SA,0.054,Hydropower
Spain,Enel Green Power SpA,0.046,Hydropower
Spain,Iberdrola,2.021166666666667,Nuclear
Spain,Endesa,1.7546666666666668,Nuclear
Spain,Iberdrola SA,1.102,Nuclear
Spain,Endesa SA,1.033,Nuclear
Spain,Gas Natural,0.9641666666666667,Nuclear
Spain,Hidroeléctrica del Cantábrico,0.2665,Nuclear
Spain,Nuclenor,0.2665,Nuclear
Spain,Endesa SA,7.3666,Oil and gas
Spain,Naturgy Energy Group SA,6.5139,Oil and gas
Spain,Iberdrola SA,5.7933,Oil and gas
Spain,Repsol SA,2.173,Oil and gas
Spain,Engie International Holdings BV,1.199,Oil and gas
Spain,EDP SA,0.854,Oil and gas
